var_orig,label_orig,type_orig,var_new,type_new,label_new,keep
s10q17,10.17 Plaintes :  Avez-vous déposé ou formulé une plainte formelle auprès de vot,labelled,,,,0
s10q18,10.18 Résolution : Votre plainte a-t-elle été résolue ?,labelled,,,,0
s10q19,10.19 Si Oui à la question précédente: Dans quel délai ?,labelled,,,,0
s10q20,10.20 Avez-vous saisie une autorité de médiation/défense de consommateurs au cou,labelled,,,,0
s10q21,10.21 Résolution : Votre plainte a-t-elle été résolue ?,labelled,,,,0
s10q22__1,10.22 Si Oui à la question précédente: Dans quel délai ?:0 à 2 mois ;,numeric,,,,0
s10q22__2,10.22 Si Oui à la question précédente: Dans quel délai ?:2 à 6 mois,numeric,,,,0
s10q22__3,10.22 Si Oui à la question précédente: Dans quel délai ?:6 à 12 mois,numeric,,,,0
s10q22__4,10.22 Si Oui à la question précédente: Dans quel délai ?:Plus de 12 mois,numeric,,,,0
s10q23a,10.23A Quel est le temps moyen que vous mettez à pied pour accéder au point de v,labelled,,,,0
s10q23b,10.23B Quel est le temps moyen que vous mettez en Transport public pour accéder,labelled,,,,0
s10bq23c,10.23C Quel est le temps moyen que vous mettez en voiture pour accéder au point,labelled,,,,0
s10q23d,10.23D Quel est le temps moyen que vous mettez à moto pour accéder au point de v,labelled,,,,0
s10q23e,10.23E Quel est le temps moyen que vous mettez à vélo pour accéder au point de v,labelled,,,,0
s10q23f,10.23F Quel est le temps moyen que vous mettez avec d'autre moyen de transport p,labelled,,,,0
s10q23f_autre,Autre moyen de transport utilisé,character,,,,0
s10q24,10.24 Quelle est la distance qui vous sépare de votre prestataire EME ou de l'EM,labelled,,,,0
s10q25,10.25 Quelle est la limite de transaction maximale ( montant en FCFA° que vous s,numeric,,,,0
s10q26,10.26 Quelle est le  nombre de transactions maximales par jour que vous souhaite,numeric,,,,0
s11q01,services financiers,labelled,,,,0
s11q02__1,11.02  Dans quelle(s) structure(s) avez-vous une assurance ?:Générale des Assura,numeric,,,,0
s11q02__2,11.02  Dans quelle(s) structure(s) avez-vous une assurance ?:SUNU Assurance,numeric,,,,0
s11q02__96,11.02  Dans quelle(s) structure(s) avez-vous une assurance ?:Autres (Préciser___,numeric,,,,0
s11q02_autres,Autre structure d'assurance,character,,,,0
s11q03__1,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__1,numeric,Choix multiple : s11q03__1,1
s11q03__2,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__2,numeric,Choix multiple : s11q03__2,1
s11q03__3,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__3,numeric,Choix multiple : s11q03__3,1
s11q03__4,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__4,numeric,Choix multiple : s11q03__4,1
s11q03__5,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__5,numeric,Choix multiple : s11q03__5,1
s11q03__6,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__6,numeric,Choix multiple : s11q03__6,1
s11q03__7,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__7,numeric,Choix multiple : s11q03__7,1
s11q03__8,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Assur,numeric,s11q03__8,numeric,Choix multiple : s11q03__8,1
s11q03__96,11.03 Quel type d’assurance disposez-vous pour vous et votre ménage&nbsp;?:Autre,numeric,s11q03__96,numeric,Choix multiple : s11q03__96,1
s11q03_autres,Autre structure d'assurance,character,,,,0
s11q04,11.04 Quel est le montant couvert par l’assurance en cas d’accident ou de sinist,labelled,,,,0
s11q05a,11.05a  Quel est le montant des frais payés sur votre police d’assurance (Coût d,labelled,prime_assurance,numeric,Montant prime d'assurance annuelle (FCFA),1
s11q05b,11.05b Montant payé (au moment de la souscription)&nbsp;:,numeric,,,,0
s11q05c,11.05c Montant déduit sur la transaction couverte (cas des crédits),numeric,,,,0
s11q06__1,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__2,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__3,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__4,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__5,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__6,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__7,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06__96,"11.06 Sur les 12 derniers mois, quel type de difficultés ou problèmes avez-vous",numeric,,,,0
s11q06_autres,Autre type de difficultés,character,,,,0
s11q07,11.07 Plaintes :  Avez-vous déposé ou formulé une plainte formelle auprès de vot,labelled,,,,0
s11q08,11.08 Avez-vous saisie une autorité de médiation/défense de consommateurs au cou,labelled,,,,0
s11q09,11.09 Résolution : Votre plainte a-t-elle été résolue ?,labelled,,,,0
s11q10__1,11.10 Si Oui à la question précédente: Dans quel délais ?:0 à 2 mois ;,numeric,,,,0
s11q10__2,11.10 Si Oui à la question précédente: Dans quel délais ?:2 à 6 mois,numeric,,,,0
s11q10__3,11.10 Si Oui à la question précédente: Dans quel délais ?:6 à 12 mois,numeric,,,,0
s11q10__4,11.10 Si Oui à la question précédente: Dans quel délais ?:Plus de 12 mois,numeric,,,,0
s11q11__1,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q11__2,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q11__3,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q11__4,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q11__5,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q11__6,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q11__7,11.11 Pour quelles raisons&nbsp;n'avez-vous pas souscrit à  une assurance? (Ne p,numeric,,,,0
s11q12,11.12 Seriez-vous intéressé par souscrire à une assurance&nbsp;?,labelled,,,,0
s11q13__1,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance vie",numeric,,,,0
s11q13__2,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance Décès / Invalidité",numeric,,,,0
s11q13__3,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance santé",numeric,,,,0
s11q13__4,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance véhicule",numeric,,,,0
s11q13__5,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance habitation / logement",numeric,,,,0
s11q13__6,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance risque climatique",numeric,,,,0
s11q13__7,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance risque agricole",numeric,,,,0
s11q13__8,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Assurance risque crédit",numeric,,,,0
s11q13__96,"11.13 Si intéressé, quel type d’assurance&nbsp;?:Autres (préciser)______________",numeric,,,,0
s11q14__1,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Cou,numeric,,,,0
s11q14__2,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Pro,numeric,,,,0
s11q14__3,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Rap,numeric,,,,0
s11q14__4,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Cou,numeric,,,,0
s11q14__5,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Bén,numeric,,,,0
s11q14__6,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Uti,numeric,,,,0
s11q14__96,11.14   			Qu’est-ce qui vous inciterait à souscrire une police d’assurance?:Aut,numeric,,,,0
s11q14_autre,Autre type de difficultés d'incitation,character,,,,0
s11q16,11.16 Quelle est la distance qui vous sépare de votre agence d'assurance ou de l,labelled,,,,0
s12q01,FONDS DE PENSION ET SÉCURITE SOCIALE,labelled,,,,0
s12q02,12.02  Percevez-vous une pension ou un fonds de la sécurité sociale&nbsp;?,labelled,recoit_pension,numeric,Reçoit une pension de retraite,1
s12q03__1,"12.03 Si oui, auprès de quel type d’institution ?:Caisse Nationale de Prévoyance",numeric,,,,0
s12q03__2,"12.03 Si oui, auprès de quel type d’institution ?:Fonds de pension privé nationa",numeric,,,,0
s12q03__3,"12.03 Si oui, auprès de quel type d’institution ?:Fonds de pension étranger",numeric,,,,0
s12q03__96,"12.03 Si oui, auprès de quel type d’institution ?:Autres (Préciser______________",numeric,,,,0
s12q03_autre,Autre type d'institution,character,,,,0
s12q04__1,"12.04 Si fonds de pension privé, veuillez préciser auprès de quelle institution",numeric,,,,0
s12q04__2,"12.04 Si fonds de pension privé, veuillez préciser auprès de quelle institution",numeric,,,,0
s12q04__3,"12.04 Si fonds de pension privé, veuillez préciser auprès de quelle institution",numeric,,,,0
s12q04__4,"12.04 Si fonds de pension privé, veuillez préciser auprès de quelle institution",numeric,,,,0
s12q04__5,"12.04 Si fonds de pension privé, veuillez préciser auprès de quelle institution",numeric,,,,0
s12q04__96,"12.04 Si fonds de pension privé, veuillez préciser auprès de quelle institution",numeric,,,,0
s12q04_autre,Autre type d'institution,character,,,,0
s12q05,12.05 Depuis quand cotisez-vous à cette pension ?,numeric,,,,0
s12q06__1,12.06 A quel type de produits ou services de pension cotisez-vous&nbsp;?:Pension,numeric,,,,0
s12q06__2,12.06 A quel type de produits ou services de pension cotisez-vous&nbsp;?:Pension,numeric,,,,0
s12q06__3,12.06 A quel type de produits ou services de pension cotisez-vous&nbsp;?:Pension,numeric,,,,0
s12q06__4,12.06 A quel type de produits ou services de pension cotisez-vous&nbsp;?:Pension,numeric,,,,0
s12q06__96,12.06 A quel type de produits ou services de pension cotisez-vous&nbsp;?:Autres,numeric,,,,0
s12q06_autre,Autre type de produit,character,,,,0
s12q07,12.07 Pensez-vous retirer votre fonds de pension avant votre retraite ?,labelled,,,,0
s12q08__1,"12.08 Si non, pour quelles raisons&nbsp;?:N’en a jamais entendu parler / ne conn",numeric,,,,0
s12q08__2,"12.08 Si non, pour quelles raisons&nbsp;?:Ne dispose pas d’un revenu régulier/st",numeric,,,,0
s12q08__3,"12.08 Si non, pour quelles raisons&nbsp;?:Trop compliqué",numeric,,,,0
s12q08__4,"12.08 Si non, pour quelles raisons&nbsp;?:Agence trop éloigné",numeric,,,,0
s12q08__5,"12.08 Si non, pour quelles raisons&nbsp;?:Ne voit pas l’intérêt / pas besoin",numeric,,,,0
s12q08__6,"12.08 Si non, pour quelles raisons&nbsp;?:Pas confiance / cotisations à fond per",numeric,,,,0
s12q08__7,"12.08 Si non, pour quelles raisons&nbsp;?:Cotise déjà dans un système informel",numeric,,,,0
s12q08__8,"12.08 Si non, pour quelles raisons&nbsp;?:A la retraite",numeric,,,,0
s12q08__96,"12.08 Si non, pour quelles raisons&nbsp;?:Autres (Préciser___________________)",numeric,,,,0
s12q08_autre,Préciser l'autre raison,character,,,,0
s12q09,"12.09 Si non, seriez-vous intéressé à cotiser à un fonds de pension&nbsp;?",labelled,,,,0
s12q10__1,"12.10 Si intéressé, quel type de produits ou services de pension&nbsp;? (Citer -",numeric,,,,0
s12q10__2,"12.10 Si intéressé, quel type de produits ou services de pension&nbsp;? (Citer -",numeric,,,,0
s12q10__3,"12.10 Si intéressé, quel type de produits ou services de pension&nbsp;? (Citer -",numeric,,,,0
s12q10__4,"12.10 Si intéressé, quel type de produits ou services de pension&nbsp;? (Citer -",numeric,,,,0
s12q10__96,"12.10 Si intéressé, quel type de produits ou services de pension&nbsp;? (Citer -",numeric,,,,0
s12q10_autre,Autre type de produit,character,,,,0
s13q01,"INFORMEL&nbsp;: GROUPES DE TONTINES, GROUPEMENTS, COOPÉRATIVES, AVEC (Associatio",labelled,,,,0
s13q02__1,"13.02 Si oui à la question 1, A quelle(s) organisation (informelle), appartenez-",numeric,,,,0
s13q02__2,"13.02 Si oui à la question 1, A quelle(s) organisation (informelle), appartenez-",numeric,,,,0
s13q02__3,"13.02 Si oui à la question 1, A quelle(s) organisation (informelle), appartenez-",numeric,,,,0
s13q02__96,"13.02 Si oui à la question 1, A quelle(s) organisation (informelle), appartenez-",numeric,,,,0
s13q02_autre,Autre organisation,character,,,,0
s13q03,13.03 Votre groupement est-elle appuyée par une ONG ou un IMF ?,labelled,,,,0
s13q04__1,13.04 Quels sont les services offerts par votre groupement ?:Prêter de l’argent,numeric,,,,0
s13q04__2,13.04 Quels sont les services offerts par votre groupement ?:Prêter de l’argent,numeric,,,,0
s13q04__3,13.04 Quels sont les services offerts par votre groupement ?:Collecter l’épargne,numeric,,,,0
s13q04__4,13.04 Quels sont les services offerts par votre groupement ?:Garder la cotisatio,numeric,,,,0
s13q04__5,13.04 Quels sont les services offerts par votre groupement ?:Mettre l’épargne co,numeric,,,,0
s13q04__6,13.04 Quels sont les services offerts par votre groupement ?:Acheter des biens/a,numeric,,,,0
s13q04__7,13.04 Quels sont les services offerts par votre groupement ?:Contribuer au finan,numeric,,,,0
s13q04__96,13.04 Quels sont les services offerts par votre groupement ?:Autres (préciser)__,numeric,,,,0
s13q04_autre,Autre service,character,,,,0
s13q05,13.05 Quelle est la principale raison de votre adhésion à ce groupement&nbsp;?,labelled,,,,0
s13q05_autre,Autre principale raison,character,,,,0
s13q06,"13.06 Pensez-vous que le groupe vous aide plus à épargner qu’un IMF,poste ou une",labelled,,,,0
s13q07__1,13.07 Mécanismes de paiement&nbsp;: de quelle manière effectuez-vous les cotisat,numeric,,,,0
s13q07__2,13.07 Mécanismes de paiement&nbsp;: de quelle manière effectuez-vous les cotisat,numeric,,,,0
s13q07__3,13.07 Mécanismes de paiement&nbsp;: de quelle manière effectuez-vous les cotisat,numeric,,,,0
s13q07__4,13.07 Mécanismes de paiement&nbsp;: de quelle manière effectuez-vous les cotisat,numeric,,,,0
s13q07__96,13.07 Mécanismes de paiement&nbsp;: de quelle manière effectuez-vous les cotisat,numeric,,,,0
s13q07_autre,Autre mecanisme de payement,character,,,,0
s13q08,13.08 Fréquence d’utilisation des services&nbsp;:  quelle est la fréquence avec,labelled,,,,0
s13q08_autre,Autre mecanisme de payement,character,,,,0
s13q09,13.09 Durée des crédits&nbsp;:  quelle est la durée de votre dernier crédit au n,labelled,,,,0
s13q10__1,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10__2,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10__3,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10__4,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10__5,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10__6,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10__96,"13.10 Si non, pour quelles raisons&nbsp;n’êtes-vous pas membre du groupement? (N",numeric,,,,0
s13q10_autre,Autre raison,character,,,,0
s14q01__1,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Je possède un appareil mobile qu,numeric,,,,0
s14q01__2,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Je possède un ordinateur,numeric,,,,0
s14q01__3,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Je possède un appareil mobile qu,numeric,,,,0
s14q01__4,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Je n’ai pas de téléphone mobile,numeric,,,,0
s14q01__5,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Je n’ai pas et n’utilise pas de,numeric,,,,0
s14q01__6,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Refus de répondre=&gt;allez à la,numeric,,,,0
s14q01__96,UTILISATION DE LA TECHNOLOGIE/SERVICES DIGITAUX:Autres (Préciser),numeric,,,,0
s14q01_autre,Autre énoncé qui décrit le mieux,character,,,,0
s14q02,14.02 Lequel des énoncés suivants s’appliquerait aux supports suivants :telephon,labelled,,,,0
s14q02_autre,Autre énoncé qui s'applique,character,,,,0
s14q03a,14.03a Utilisez-vous Internet ?,labelled,,,,0
s14q03,14.03 A quelle fréquence utilisez-vous Internet ?,labelled,,,,0
s14q04__1,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__2,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__3,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__4,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__5,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__6,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__7,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__8,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__9,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__10,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__11,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04__96,"14.04 Si oui à la question 14.03a, pour quelles raisons avez-vous utilisé Intern",numeric,,,,0
s14q04_autre,Autres raison d'avoir utilisé internet,character,,,,0
s14q05,14.05 Pensez-vous que les services financiers en ligne sont-elles sécurisés ?,labelled,,,,0
s14q06__1,"14.06 Si non, pour quels motifs ?:Problème récurrent de connexion internet (four",numeric,,,,0
s14q06__2,"14.06 Si non, pour quels motifs ?:Lenteur du réseau (au niveau des prestataires",numeric,,,,0
s14q06__3,"14.06 Si non, pour quels motifs ?:Problème de fraude/piratage d’informations con",numeric,,,,0
s14q06__4,"14.06 Si non, pour quels motifs ?:Absence de soutien technique en cas problème",numeric,,,,0
s14q06__5,"14.06 Si non, pour quels motifs ?:Difficulté à naviguer dans le menu/Oubli de mo",numeric,,,,0
s14q06__6,"14.06 Si non, pour quels motifs ?:Paiement débité mais argent non reçu par le de",numeric,,,,0
s14q06__90,"14.06 Si non, pour quels motifs ?:Refus de répondre",numeric,,,,0
s15q01__1,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__2,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__3,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__4,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__5,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__6,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__7,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__8,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__9,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__10,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__11,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01__96,15.01	Parmi les méthodes de paiements suivantes lesquelles avez vous utilisées s,numeric,,,,0
s15q01_autre,Autre méthode de paiementt,character,,,,0
s15q02a,15.02a Au cours des 12 derniers mois avez reçu des paiements pour salaire/rémuné,labelled,,,,0
s15q02__1,15.02 Si Oui Lesquels:Salaire/rémunération,numeric,,,,0
s15q02__2,15.02 Si Oui Lesquels:Vente de produits ou prestation de service,numeric,,,,0
s15q02__3,15.02 Si Oui Lesquels:Aide financière du gouvernement,numeric,,,,0
s15q02__4,15.02 Si Oui Lesquels:Aide financière d’ONG,numeric,,,,0
s15q02__5,15.02 Si Oui Lesquels:Pension,numeric,,,,0
s15q02__96,15.02 Si Oui Lesquels:Autres (préciser),numeric,,,,0
s15q02__90,15.02 Si Oui Lesquels:Refus de répondre,numeric,,,,0
s16q01__1,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Agricultur,numeric,,,,0
s16q01__2,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Elevage se,numeric,,,,0
s16q01__3,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Pêche seul,numeric,,,,0
s16q01__4,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Agricultur,numeric,,,,0
s16q01__5,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Agricultur,numeric,,,,0
s16q01__6,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Elevage et,numeric,,,,0
s16q01__7,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Agricultur,numeric,,,,0
s16q01__8,16.01 Quelle(s) activité (s) Pratiquez-vous en tant que producteurs ?:Aucun,numeric,,,,0
s16q02__1,16.02	Quelles sont vos sources de revenus par ordre d'importance  ?:Vente des pr,numeric,,,,0
s16q02__2,16.02	Quelles sont vos sources de revenus par ordre d'importance  ?:Ventes des p,numeric,,,,0
s16q02__3,16.02	Quelles sont vos sources de revenus par ordre d'importance  ?:Vente des pr,numeric,,,,0
s16q02__4,16.02	Quelles sont vos sources de revenus par ordre d'importance  ?:Vente du bét,numeric,,,,0
s16q02__5,16.02	Quelles sont vos sources de revenus par ordre d'importance  ?:Vente des pr,numeric,,,,0
s16q02__96,16.02	Quelles sont vos sources de revenus par ordre d'importance  ?:Autres (Préc,numeric,,,,0
s16q02_autre,Autre source de revenu,character,,,,0
s16q03a__1,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__2,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__3,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__4,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__5,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__6,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__7,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__8,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__9,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__10,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__11,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__12,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__13,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__14,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__15,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__16,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__17,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__18,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__19,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__20,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__21,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__90,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03a__96,16.03a	Quelles sont les principales difficultés auxquelles vous faites face actu,numeric,,,,0
s16q03_autre,Autres principales difficultés,character,,,,0
s16q03b,16.03b	Quelle est  la principale difficulté parmi les difficultés cité à laquell,labelled,,,,0
s16q03b_autre,Préciser l'autre difficulté,character,,,,0
s16q04,16.04	Quelle est la forme de propriété de votre exploitation ?,labelled,,,,0
s16q04_autre,Autre forme de propriété,character,,,,0
s16q05a,16.05a Quelle est la taille de votre exploitation  (en hectare) ?,numeric,,,,0
s16q05b,16.05b	Votre exploitation est-elle organisée sous forme d’entreprise ?,labelled,,,,0
culture__1,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Riz,numeric,,,,0
culture__2,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Mais,numeric,,,,0
culture__3,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Mil,numeric,,,,0
culture__4,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Cacao,numeric,,,,0
culture__5,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Patate douce,numeric,,,,0
culture__6,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Manioc,numeric,,,,0
culture__7,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Noix de cajou,numeric,,,,0
culture__8,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Café,numeric,,,,0
culture__9,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Banane Plantain,numeric,,,,0
culture__10,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Arachide,numeric,,,,0
culture__11,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Huile de palme / Graine,numeric,,,,0
culture__12,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Hévéa,numeric,,,,0
culture__13,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Gombo,numeric,,,,0
culture__14,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Piments,numeric,,,,0
culture__15,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Oignons,numeric,,,,0
culture__16,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Aubergine,numeric,,,,0
culture__17,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Tomate,numeric,,,,0
culture__18,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Chou,numeric,,,,0
culture__19,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Citrouille,numeric,,,,0
culture__20,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Concombre,numeric,,,,0
culture__21,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Salade (laitue),numeric,,,,0
culture__22,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Sésame,numeric,,,,0
culture__23,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Canne à sucre,numeric,,,,0
culture__24,16.06 - Lesquelles des cultures suivantes cultivez-vous?:Mangue,numeric,,,,0
