interview__id,interview__key.x,membres__id,lien_parente,genre,age,sit_matrimoniale,present_enquete,consentement_ind,niv_etudes,interview__key.y,region,departement,commune,milieu,dr,grappe,num_menage,taille_menage,actif_occupe,secteur_isic_p,statut_emploi_p,nb_employes,revenu_p_mensuel_est,tranche_revenu,a_revenu_secondaire,a_activite_secondaire,secteur_isic_s,a_compte_banque,a_compte_banque_etro,intention_ouvrir_cte,nb_comptes_banque,solde_total_banque,montant_depot_banque,a_compte_imf,nb_comptes_imf,solde_total_imf,montant_depot_imf,a_compte_mobile,mobile_actif,multi_eme,mobile_fait_transactions,nb_comptes_mobile,epargne_oui,epargne_banque,epargne_imf,epargne_mobile,epargne_maison,epargne_tontine,epargne_cte_courant,epargne_cte_vue,epargne_cte_bloque,epargne_cte_special,a_investi_epargne,freq_epargne_tontine,montant_epargne_tontine,a_demande_credit,credit_banque,credit_imf,credit_tontine,credit_famille,montant_credit,usage_credit_invest,usage_credit_conso,a_assurance,ass_sante,ass_vie,ass_habitation,ass_agricole,ass_automobile,prime_assurance,nb_types_assurance,recoit_pension,cotise_retraite,a_compte_poste,score_incl_fin,flag_enfant_marie,flag_revenu_sans_emploi,flag_revenu_extreme
f9f0665062e24eee94b70aa5b571e4ed,43-96-93-73,1,Chef de ménage,Masculin,47,Célibataire,1,1,Secondaire 1er cycle,43-96-93-73,Saint-Louis,41,4110200,Urbain,041102000044,44,45,3,1,T - Ménages employeurs de personnel domestique,Ouvrier/employé simple,,40000,Moins du SMIG,1,0,,0,0,0,,,,0,,,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,5000,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1,0,2,0,0,0
f9f0665062e24eee94b70aa5b571e4ed,43-96-93-73,2,"Père, Mère",Féminin,72,Inconnu,1,0,Inconnu,43-96-93-73,Saint-Louis,41,4110200,Urbain,041102000044,44,45,3,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,5000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
f9f0665062e24eee94b70aa5b571e4ed,43-96-93-73,3,Personne non apparentée au CM/Conjoint,Féminin,25,Célibataire,1,1,Préscolaire,43-96-93-73,Saint-Louis,41,4110200,Urbain,041102000044,44,45,3,1,"G - Commerce, réparation véhicules",Travailleur compte propre,1,40000,Moins du SMIG,1,0,,0,0,0,,,,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,5000,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1,0,0,0,0,0
37fbd87db6ef41178c3c962754e74341,78-36-78-90,1,Chef de ménage,Masculin,41,Célibataire,0,,Inconnu,78-36-78-90,Dakar,11,1130122,Urbain,011301220030,30,3,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,5000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
37fbd87db6ef41178c3c962754e74341,78-36-78-90,2,Conjoint ( e ),Féminin,29,Célibataire,1,1,Supérieur,78-36-78-90,Dakar,11,1130122,Urbain,011301220030,30,3,4,0,,,,,,0,,,0,0,1,,,,0,,,,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,5000,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2,0,0,0
37fbd87db6ef41178c3c962754e74341,78-36-78-90,3,"Fils, Fille",Masculin,8,Inconnu,1,0,Inconnu,78-36-78-90,Dakar,11,1130122,Urbain,011301220030,30,3,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,5000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
37fbd87db6ef41178c3c962754e74341,78-36-78-90,4,"Fils, Fille",Féminin,5,Inconnu,1,0,Inconnu,78-36-78-90,Dakar,11,1130122,Urbain,011301220030,30,3,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,5000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
8bad8ddd96f745078aba04b40c10dfb2,71-26-26-59,1,Chef de ménage,Masculin,41,Célibataire,1,1,Préscolaire,71-26-26-59,Saint-Louis,41,4110200,Urbain,041102000044,44,8,9,1,B - Industries extractives,Ouvrier/employé simple,,40000,Moins du SMIG,1,0,,0,0,0,,,,0,,,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1,0,2,0,0,0
8bad8ddd96f745078aba04b40c10dfb2,71-26-26-59,2,"Frère, sœur",Masculin,36,Célibataire,1,1,Préscolaire,71-26-26-59,Saint-Louis,41,4110200,Urbain,041102000044,44,8,9,1,B - Industries extractives,Ouvrier/employé simple,,40000,Moins du SMIG,1,0,,0,0,0,,,,0,,,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1,0,2,0,0,0
8bad8ddd96f745078aba04b40c10dfb2,71-26-26-59,3,Personne non apparentée au CM/Conjoint,Féminin,27,Célibataire,1,0,Inconnu,71-26-26-59,Saint-Louis,41,4110200,Urbain,041102000044,44,8,9,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,10000,6,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
8bad8ddd96f745078aba04b40c10dfb2,71-26-26-59,4,Conjoint ( e ),Féminin,25,Célibataire,1,0,Inconnu,71-26-26-59,Saint-Louis,41,4110200,Urbain,041102000044,44,8,9,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,10000,6,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
8bad8ddd96f745078aba04b40c10dfb2,71-26-26-59,5,Autres Parents du CM/Conjoint,Masculin,21,Inconnu,1,0,Inconnu,71-26-26-59,Saint-Louis,41,4110200,Urbain,041102000044,44,8,9,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,10000,6,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
